file,predictor,prediction_type,execution_time,num_executions,initial_predictions_indexes,refined_predictions_indexes,guide_attempt,guided_predictions_indexes,covered_lines,num_covered_lines,total_lines,coverage_percentage,minimal_predictions_set,minimal_predictions_set_size,max_coverage_prediction,max_coverage_prediction_value,avg_exec_time
./popular_projects_snippets_dataset/black/bodies/body_50.py,GPTValuePredictor,initial,36.34399700164795,10,[],{},0,{},"{4893, 4894, 4895}",3,37,0.081081081081081,['body_50_initial_2'],1,body_50_initial_2,0.081081081081081,3.6343997001647934
./popular_projects_snippets_dataset/black/bodies/body_50.py,GPTValuePredictor,refine,330.0422785282135,100,[],"{0: [], 1: [], 2: [4], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: []}",0,{},"{4896, 4897, 4898, 4899, 4929, 4900, 4903, 4913, 4914, 4916, 4927, 4893, 4894, 4895}",14,37,0.3783783783783784,"['body_50_initial_2', 'body_50_refine_2_2', 'body_50_refine_2_4']",3,body_50_refine_2_4,0.3243243243243243,3.300422785282135
./popular_projects_snippets_dataset/black/bodies/body_50.py,GPTValuePredictor,guide,346.1652030944824,100,[],"{0: [], 1: [], 2: [4], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: []}",10,"{0: [], 1: [], 2: [], 3: [], 4: [], 5: [], 6: [], 7: [], 8: [], 9: []}","{4896, 4897, 4898, 4899, 4929, 4900, 4903, 4913, 4914, 4916, 4927, 4893, 4894, 4895}",14,37,0.3783783783783784,"['body_50_initial_2', 'body_50_refine_2_2', 'body_50_refine_2_4']",3,body_50_refine_2_4,0.32432432432432434,3.4616520309448244
